budget,budget_by_millions,genre_id,id,original_language,original_title,popularity,release_date,month_of_release,revenue,revenue_by_millions,runtime,status,title,vote_average,vote_count
7000000,7,18,110402,ru,Трудно быть богом,3.120016,27/2/2013,2,1310673,1.310673,170,Released,Hard to Be a God,6.7,41
7000000,7,80,27004,en,Ca$h,8.207425,1/1/2010,1,46488,0.046488,108,Released,Ca$h,6,73
0,0,18,15013,en,Wah-Wah,2.356244,17/8/2005,8,0,0,120,Released,Wah-Wah,6.3,8
6000000,6,28,8374,en,The Boondock Saints,34.917447,22/1/1999,1,30471,0.030471,108,Released,The Boondock Saints,7.2,837
0,0,80,277519,cn,Z 風暴,0.542814,19/6/2014,6,0,0,92,Released,Z Storm,5.8,5
7000000,7,27,78381,en,Twixt,5.060656,10/9/2011,9,0,0,84,Released,Twixt,5,85
7000000,7,16,164372,ru,Снежная королева,5.33861,11/10/2012,10,12400000,12.4,76,Released,The Snow Queen,5.1,47
0,0,10,294512,en,Alpha and Omega: The Legend of the Saw Tooth Cave,1.874783,21/7/2014,7,0,0,53,Released,Alpha and Omega: The Legend of the Saw Tooth Cave,6.5,4
0,0,10,8879,en,Pale Rider,14.574995,28/6/1985,6,41410568,41.410568,115,Released,Pale Rider,7,251
7000000,7,12,13001,en,Stargate: The Ark of Truth,8.591387,11/3/2008,3,8900000,8.9,97,Released,Stargate: The Ark of Truth,6.9,140
6900000,6.9,35,9571,en,Dazed and Confused,26.181753,24/9/1993,9,7993039,7.993039,102,Released,Dazed and Confused,7.4,583
0,0,35,13649,en,High School Musical 2,21.01755,17/8/2007,8,7000000,7,104,Released,High School Musical 2,6.1,843
0,0,18,325373,en,Two Lovers and a Bear,3.139294,2/10/2016,10,0,0,96,Released,Two Lovers and a Bear,6.8,27
7000000,7,53,334527,en,Criminal Activities,6.665164,20/11/2015,11,0,0,94,Released,Criminal Activities,5.8,110
0,0,18,2211,de,Aimee & Jaguar,2.832628,10/2/1999,2,0,0,125,Released,Aimee & Jaguar,6.3,20
0,0,35,13919,en,The Chumscrubber,3.528643,8/6/2005,6,0,0,108,Released,The Chumscrubber,6.7,62
6800000,6.8,28,14576,en,Shade,4.665309,18/5/2003,5,0,0,101,Released,Shade,6.1,73
6900000,6.9,27,82505,en,House at the End of the Street,25.613197,21/9/2012,9,44287131,44.287131,101,Released,House at the End of the Street,5.6,555
6800000,6.8,18,46738,fr,Incendies,21.285206,4/9/2010,9,7103838,7.103838,130,Released,Incendies,7.9,479
0,0,18,38970,it,Ricordati di me,4.240495,11/2/2003,2,0,0,125,Released,"Remember Me, My Love",5.8,44
0,0,28,41009,en,Perrier’s Bounty,3.810943,11/9/2009,9,0,0,88,Released,Perrier’s Bounty,5.1,24
4000000,4,18,7347,pt,Tropa de Elite,23.604936,12/10/2007,10,0,0,115,Released,Elite Squad,7.8,504
6500000,6.5,27,250546,en,Annabelle,60.225219,2/10/2014,10,255273813,255.273813,99,Released,Annabelle,5.6,1517
7,0.000007,35,38415,en,Bran Nue Dae,0.050456,9/8/2009,8,7,0.000007,82,Released,Bran Nue Dae,5.2,6
6500000,6.5,80,650,en,Boyz n the Hood,17.705671,12/7/1991,7,57504069,57.504069,112,Released,Boyz n the Hood,7.4,364
6500000,6.5,18,16620,en,La Bamba,6.847099,24/7/1987,7,54215416,54.215416,108,Released,La Bamba,6.8,116
0,0,35,25113,en,The Four Seasons,8.067702,22/5/1981,5,0,0,107,Released,The Four Seasons,6.3,16
6500000,6.5,27,11033,en,Dressed to Kill,11.208769,25/6/1980,6,31899000,31.899,105,Released,Dressed to Kill,6.8,157
6500000,6.5,28,34723,en,The Adventures of Huck Finn,2.163683,2/4/1993,4,0,0,108,Released,The Adventures of Huck Finn,6.2,42
6500000,6.5,80,9430,en,Go,11.142389,9/4/1999,4,28451622,28.451622,98,Released,Go,7,196
6500000,6.5,35,8998,en,Friends with Money,11.885221,7/9/2006,9,13368437,13.368437,88,Released,Friends with Money,5.1,128
6500000,6.5,87,10514,en,The Andromeda Strain,12.524953,12/3/1971,3,12376563,12.376563,131,Released,The Andromeda Strain,7,190
0,0,27,10496,en,Bats,1.537859,22/10/1999,10,10,0.00001,91,Released,Bats,4.1,35
0,0,18,1591,de,Nirgendwo in Afrika,3.481517,11/12/2001,12,0,0,140,Released,Nowhere in Africa,7,32
6500000,6.5,18,76025,en,Shame,40.688426,2/10/2011,10,17693675,17.693675,100,Released,Shame,7,875
6500000,6.5,18,4836,en,Layer Cake,24.0034,30/9/2004,9,11850214,11.850214,105,Released,Layer Cake,7,559
6500000,6.5,18,14631,en,The Work and the Glory II: American Zion,2.639106,21/10/2005,10,2025032,2.025032,100,Released,The Work and the Glory II: American Zion,8,6
6500000,6.5,18,87499,en,The East,16.574756,31/5/2013,5,2401510,2.40151,116,Released,The East,6.5,305
6500000,6.5,10,18923,en,A Home at the End of the World,5.483531,23/7/2004,7,1548955,1.548955,96,Released,A Home at the End of the World,6.8,45
0,0,18,26665,en,Aberdeen,1.068819,5/7/2000,7,0,0,113,Released,Aberdeen,7,6
6500000,6.5,18,28089,en,The Messenger,8.432401,13/11/2009,11,1521261,1.521261,113,Released,The Messenger,7.1,119
6500000,6.5,28,62255,en,Tracker,2.074295,20/5/2010,5,0,0,102,Released,Tracker,6,16
0,0,18,5708,en,Control,11.357474,26/9/2007,9,8159508,8.159508,121,Released,Control,7.5,200
6400000,6.4,28,218,en,The Terminator,74.234793,26/10/1984,10,78371200,78.3712,108,Released,The Terminator,7.3,4128
4800000,4.8,35,338,de,"Good bye, Lenin!",11.086001,9/2/2003,2,79384880,79.38488,121,Released,"Good bye, Lenin!",7.4,586
10000000,10,18,21641,en,The Damned United,13.409125,27/3/2009,3,0,0,97,Released,The Damned United,7.2,152
4000000,4,35,10925,en,The Return of the Living Dead,14.961629,15/5/1985,5,14237000,14.237,91,Released,The Return of the Living Dead,7.3,267
6000000,6,10,2293,en,Mallrats,16.139771,20/10/1995,10,2122561,2.122561,94,Released,Mallrats,6.8,392
6000000,6,10,621,en,Grease,67.608041,7/7/1978,7,181813770,181.81377,110,Released,Grease,7.2,1581
6000000,6,18,792,en,Platoon,49.802914,18/12/1986,12,138530565,138.530565,120,Released,Platoon,7.5,1205
6000000,6,99,1777,en,Fahrenheit 9/11,16.20985,25/6/2004,6,119114517,119.114517,122,Released,Fahrenheit 9/11,6.8,397
6000000,6,36,642,en,Butch Cassidy and the Sundance Kid,24.499996,23/9/1969,9,102308889,102.308889,110,Released,Butch Cassidy and the Sundance Kid,7.4,650
6000000,6,35,433,en,Mary Poppins,59.961523,27/8/1964,8,102272727,102.272727,139,Released,Mary Poppins,7.4,1183
6000000,6,18,16619,en,Ordinary People,12.541983,19/9/1980,9,0,0,124,Released,Ordinary People,7.4,145
6000000,6,80,1725,en,West Side Story,23.431117,18/10/1961,10,43656822,43.656822,152,Released,West Side Story,7,389
6000000,6,35,11977,en,Caddyshack,15.929648,25/7/1980,7,39846344,39.846344,98,Released,Caddyshack,6.6,365
0,0,35,20322,en,The Brothers,3.029944,23/3/2001,3,0,0,106,Released,The Brothers,6.5,10
6000000,6,35,16158,en,The Wood,5.537646,16/7/1999,7,25059640,25.05964,106,Released,The Wood,7.1,34
6000000,6,18,629,en,The Usual Suspects,64.025031,19/7/1995,7,23341568,23.341568,106,Released,The Usual Suspects,8.1,3254
8000000,8,27,10160,en,A Nightmare on Elm Street 5: The Dream Child,12.654051,11/8/1989,8,22168359,22.168359,89,Released,A Nightmare on Elm Street 5: The Dream Child,5.5,245
5000000,5,35,11452,en,National Lampoon’s Van Wilder,35.108498,29/3/2002,3,38275483,38.275483,92,Released,National Lampoon’s Van Wilder,5.9,858
6000000,6,18,12163,en,The Wrestler,40.196514,7/9/2008,9,44703995,44.703995,109,Released,The Wrestler,7.3,1000
6000000,6,37,32275,en,Duel in the Sun,7.60445,31/12/1946,12,20400000,20.4,144,Released,Duel in the Sun,6.2,37
0,0,35,13785,en,Best in Show,10.982255,19/9/2000,9,0,0,90,Released,Best in Show,6.7,166
6000000,6,87,1103,en,Escape from New York,24.351305,22/5/1981,5,50244700,50.2447,99,Released,Escape from New York,6.9,703
0,0,35,36739,en,School Daze,3.159574,12/2/1988,2,0,0,121,Released,School Daze,6.2,26
6000000,6,35,14144,en,Daddy Day Camp,12.601677,8/8/2007,8,18197398,18.197398,89,Released,Daddy Day Camp,4.4,91
12716953,12.716953,80,10622,cn,一個好人,7.077505,31/1/1997,1,18814720,18.81472,113,Released,Mr. Nice Guy,6.3,128
6000000,6,35,13370,en,A Mighty Wind,4.053017,16/4/2003,4,18750246,18.750246,91,Released,A Mighty Wind,6.6,74
0,0,35,11191,en,Mystic Pizza,6.379933,13/10/1988,10,0,0,104,Released,Mystic Pizza,5.9,123
6000000,6,35,10215,en,Sliding Doors,15.639016,23/4/1998,4,58000000,58,99,Released,Sliding Doors,6.5,354
6000000,6,80,25066,en,Tales from the Hood,3.89204,24/5/1995,5,12000000,12,98,Released,Tales from the Hood,5.4,32
6000000,6,18,1523,en,The Last King of Scotland,26.286954,1/9/2006,9,48027970,48.02797,121,Released,The Last King of Scotland,7.4,558
5000000,5,27,11361,en,Halloween 5: The Revenge of Michael Myers,8.008844,12/10/1989,10,11642254,11.642254,96,Released,Halloween 5: The Revenge of Michael Myers,5.2,183
5000000,5,35,92591,en,Bernie,12.68514,27/4/2012,4,9206470,9.20647,100,Released,Bernie,6.5,320
6000000,6,99,57612,en,Dolphins and Whales: Tribes of the Ocean,0.041651,15/2/2008,2,7518876,7.518876,42,Released,Dolphins and Whales: Tribes of the Ocean,8,3
0,0,18,12509,en,Pollock,8.483531,6/9/2000,9,0,0,122,Released,Pollock,6.6,91
6000000,6,35,15256,en,200 Cigarettes,3.561198,26/2/1999,2,6852450,6.85245,101,Released,200 Cigarettes,6.1,44
6000000,6,18,83686,en,The Words,14.988746,7/9/2012,9,13231461,13.231461,96,Released,The Words,6.4,379
0,0,35,80304,en,Casa De Mi Padre,5.754416,15/3/2012,3,0,0,84,Released,Casa De Mi Padre,5.5,103
6000000,6,18,28053,en,City Island,6.497285,6/3/2009,3,6670712,6.670712,104,Released,City Island,6.9,113
6000000,6,28,67913,en,The Guard,19.411141,7/7/2011,7,19560274,19.560274,96,Released,The Guard,6.8,372
7000000,7,35,13991,en,College,7.034618,28/8/2008,8,6230276,6.230276,94,Released,College,4.8,48
6000000,6,18,1443,en,The Virgin Suicides,26.218912,21/4/1999,4,10409377,10.409377,97,Released,The Virgin Suicides,7.1,817
0,0,35,8545,en,Little Voice,4.647547,5/11/1998,11,0,0,97,Released,Little Voice,6.6,61
0,0,35,19556,en,Miss March,9.371534,13/3/2009,3,0,0,89,Released,Miss March,5.4,77
5500000,5.5,18,231576,en,Wish I Was Here,15.015271,18/1/2014,1,5483299,5.483299,120,Released,Wish I Was Here,6.4,300
6000000,6,35,16172,en,Simply Irresistible,5.696491,5/2/1999,2,4398989,4.398989,95,Released,Simply Irresistible,5.5,52
0,0,35,13403,en,Hedwig and the Angry Inch,4.25422,20/7/2001,7,0,0,95,Released,Hedwig and the Angry Inch,7.4,80
6000000,6,28,15797,en,Only the Strong,5.411243,27/8/1993,8,3283371,3.283371,99,Released,Only the Strong,6.9,29
0,0,96,347764,en,Goddess of Love,1.273773,31/8/2015,8,0,0,96,Released,Goddess of Love,6.2,9
6000000,6,18,13537,en,Shattered Glass,6.27257,14/11/2003,11,2944752,2.944752,94,Released,Shattered Glass,6.6,111
6000000,6,35,20794,en,Novocaine,4.148253,23/11/2001,11,2025238,2.025238,95,Released,Novocaine,6,44
0,0,18,31064,en,The Business of Strangers,1.369649,19/1/2001,1,0,0,84,Released,The Business of Strangers,5.7,19
6244087,6.244087,12,576,en,The Wild Bunch,14.970654,17/6/1969,6,638641,0.638641,145,Released,The Wild Bunch,7.6,259
6000000,6,18,13990,en,The Wackness,7.161051,3/7/2008,7,2899975,2.899975,99,Released,The Wackness,6.2,94
6000000,6,53,11583,en,The First Great Train Robbery,12.434688,25/1/1979,1,0,0,110,Released,The First Great Train Robbery,6.6,74
0,0,18,18602,en,Morvern Callar,2.507912,1/1/2002,1,0,0,97,Released,Morvern Callar,7.2,34
6000000,6,28,27549,en,Beastmaster 2: Through the Portal of Time,1.478505,8/6/1991,6,869325,0.869325,107,Released,Beastmaster 2: Through the Portal of Time,4.6,17
6000000,6,18,59728,en,The 5th Quarter,0.215464,25/3/2011,3,399611,0.399611,97,Released,The 5th Quarter,4.7,12
0,0,18,10930,fr,La fleur du mal,1.229667,9/2/2003,2,0,0,104,Released,The Flower of Evil,5.7,10
6000000,6,18,32395,en,The Greatest,6.903186,17/1/2009,1,0,0,99,Released,The Greatest,6.2,34
134005,0.134005,18,58882,en,Snow Flower and the Secret Fan,2.260315,15/7/2011,7,1332231,1.332231,104,Released,Snow Flower and the Secret Fan,5.3,22
6000000,6,18,7547,en,Come Early Morning,3.427061,10/1/2006,1,0,0,97,Released,Come Early Morning,5.9,10
0,0,28,35944,en,Lucky Break,0.669169,24/8/2001,8,0,0,107,Released,Lucky Break,6.5,11
0,0,18,42222,en,Julia,6.077735,2/10/1977,10,0,0,117,Released,Julia,6.3,30
6000000,6,35,13827,en,"Surfer, Dude",2.404626,5/9/2008,9,69497,0.069497,85,Released,"Surfer, Dude",4.7,25
0,0,99,44260,en,Lake of Fire,0.475748,9/9/2006,9,25,0.000025,152,Released,Lake of Fire,8,10
6000000,6,80,9282,en,11:14,15.048067,16/5/2003,5,0,0,86,Released,11:14,6.8,206
0,0,28,38940,en,Men of War,1.734764,4/9/1994,9,0,0,103,Released,Men of War,5.4,29
0,0,80,35689,en,Don McKay,1.496454,24/4/2009,4,0,0,87,Released,Don McKay,5.4,21
12000000,12,80,97614,en,Deadfall,10.19041,8/11/2012,11,66351,0.066351,95,Released,Deadfall,5.6,224
6000000,6,18,37206,en,A Shine of Rainbows,12.099486,1/10/2009,10,0,0,101,Released,A Shine of Rainbows,6.3,14
6000000,6,28,58626,en,The Hit List,4.957014,2/4/2011,4,0,0,90,Released,The Hit List,5.2,73
0,0,10,183894,en,Emma,2.135689,11/10/2009,10,0,0,240,Released,Emma,7.6,38
5952000,5.952,27,837,en,Videodrome,18.119265,4/2/1983,2,2120439,2.120439,87,Released,Videodrome,7.1,454
5300000,5.3,18,1555,fr,L'Auberge espagnole,13.034602,17/5/2002,5,3897799,3.897799,122,Released,The Spanish Apartment,7,266
6000000,6,18,244783,en,Song One,6.349218,20/1/2014,1,32251,0.032251,86,Released,Song One,5.5,87
4000000,4,18,16564,nl,Oorlogswinter,5.013575,17/11/2008,11,530048,0.530048,103,Released,Winter in Wartime,6.8,66
0,0,35,168027,en,Freaky Deaky,4.448353,22/4/2012,4,0,0,90,Released,Freaky Deaky,4.9,18
5800000,5.8,28,3482,en,The Train,4.49029,21/9/1964,9,6800000,6.8,133,Released,The Train,7.2,72
0,0,18,135595,en,Trade Of Innocents,2.204138,27/9/2012,9,0,0,91,Released,Trade Of Innocents,5.5,12
6000000,6,28,8982,th,ต้มยำกุ้ง,11.81832,11/8/2005,8,27165581,27.165581,108,Released,The Protector,6.8,167
0,0,35,89861,en,Stiff Upper Lips,0.356495,12/6/1998,6,0,0,99,Released,Stiff Upper Lips,10,1
3500159,3.500159,35,455,en,Bend It Like Beckham,22.054546,11/4/2002,4,76578641,76.578641,112,Released,Bend It Like Beckham,6.2,578
0,0,18,57022,en,Sunshine State,4.245123,21/6/2002,6,0,0,141,Released,Sunshine State,6,10
5800000,5.8,28,14351,en,Crossover,3.201886,1/9/2006,9,7000000,7,95,Released,Crossover,4.2,10
0,0,28,147767,en,Khiladi 786,0.114342,7/12/2012,12,126,0.000126,139,Released,Khiladi 786,4.7,11
5600000,5.6,53,10664,es,[REC]²,22.341462,15/9/2009,9,18469680,18.46968,85,Released,[REC]²,6.4,489
0,0,35,55567,en,Standing Ovation,0.305922,16/7/2010,7,531826,0.531826,105,Released,Standing Ovation,3.9,6
5500000,5.5,35,9277,en,The Sting,28.500913,25/12/1973,12,159616327,159.616327,129,Released,The Sting,7.9,622
5500000,5.5,18,9443,en,Chariots of Fire,10.439971,15/5/1981,5,58972904,58.972904,123,Released,Chariots of Fire,6.8,207
0,0,35,16186,en,Diary of a Mad Black Woman,3.784535,25/2/2005,2,0,0,116,Released,Diary of a Mad Black Woman,6.4,71
0,0,18,7863,en,Shine,10.396305,21/1/1996,1,0,0,105,Released,Shine,7.3,131
6000000,6,10,138697,en,Don Jon,33.296684,26/7/2013,7,0,0,90,Released,Don Jon,5.9,1671
5500000,5.5,37,11901,en,High Plains Drifter,19.127239,19/4/1973,4,15700000,15.7,105,Released,High Plains Drifter,7.4,278
7000000,7,35,1548,en,Ghost World,14.072941,20/7/2001,7,0,0,111,Released,Ghost World,7.1,426
0,0,18,11889,en,Iris,2.714043,14/12/2001,12,0,0,91,Released,Iris,6.2,47
5500000,5.5,35,33155,en,Galaxina,2.141143,6/6/1980,6,4865000,4.865,95,Released,Galaxina,3.3,16
0,0,18,5528,fr,Les Choristes,20.982455,17/3/2004,3,0,0,96,Released,The Chorus,7.5,526
4361898,4.361898,35,321,en,Mambo Italiano,2.080741,6/6/2003,6,3031801,3.031801,92,Released,Mambo Italiano,5.6,28
5000000,5,80,4997,en,Wonderland,7.79068,23/10/2003,10,2466444,2.466444,104,Released,Wonderland,6.2,73
6500000,6.5,18,925,en,Do the Right Thing,15.580335,30/6/1989,6,37295445,37.295445,120,Released,Do the Right Thing,7.6,292
0,0,18,27451,en,Harvard Man,5.336243,1/1/2001,1,0,0,99,Released,Harvard Man,4.8,15
3850000,3.85,18,73532,fr,Le Havre,10.787322,17/5/2011,5,0,0,93,Released,Le Havre,6.8,97
0,0,18,979,fr,Irréversible,32.476098,22/5/2002,5,792,0.000792,97,Released,Irreversible,7.1,538
5500000,5.5,35,193722,ja,R100,3.21392,5/10/2013,10,0,0,100,Released,R100,5.4,31
2200000,2.2,18,7913,hi,Rang De Basanti,5.206967,26/1/2006,1,11502151,11.502151,157,Released,Rang De Basanti,7.2,97
0,0,18,253253,en,Animals,1.5846,15/5/2014,5,0,0,90,Released,Animals,6.2,9
8000000,8,35,51995,en,Salvation Boulevard,3.653305,15/7/2011,7,0,0,96,Released,Salvation Boulevard,5.6,28
0,0,35,13173,en,The Ten,3.865122,3/8/2007,8,0,0,96,Released,The Ten,4.9,57
0,0,18,22908,en,A Room for Romeo Brass,1.391958,23/8/1999,8,0,0,90,Released,A Room for Romeo Brass,7.3,18
0,0,53,70670,en,Hodejegerne,20.821846,4/8/2011,8,15699707,15.699707,100,Released,Headhunters,7.1,399
0,0,87,84204,en,Grabbers,9.451228,10/8/2012,8,0,0,94,Released,Grabbers,6,140
0,0,35,25248,en,Saint Ralph,1.688495,11/9/2004,9,0,0,95,Released,Saint Ralph,7.3,24
5500000,5.5,18,230266,en,Miss Julie,5.033065,7/9/2014,9,5000000,5,120,Released,Miss Julie,5.9,45
5100000,5.1,87,16633,en,Somewhere in Time,5.934016,2/10/1980,10,0,0,103,Released,Somewhere in Time,7.2,102
0,0,18,63006,hi,Dum Maaro Dum,0.075817,22/4/2011,4,0,0,130,Released,Dum Maaro Dum,5.4,7
5000000,5,27,91586,en,Insidious: Chapter 2,48.375848,12/9/2013,9,0,0,106,Released,Insidious: Chapter 2,6.5,1211
4000000,4,27,215,en,Saw II,42.187986,28/10/2005,10,152925093,152.925093,92,Released,Saw II,6.3,1251
15000000,15,53,333371,en,10 Cloverfield Lane,53.698683,10/3/2016,3,108286421,108.286421,103,Released,10 Cloverfield Lane,6.8,2468
5000000,5,99,9012,en,Jackass: The Movie,14.752587,21/10/2002,10,64282312,64.282312,87,Released,Jackass: The Movie,6.1,345
4900000,4.9,27,345911,en,Lights Out,48.170508,21/7/2016,7,44107032,44.107032,81,Released,Lights Out,6.3,1129
5000000,5,27,72571,en,Paranormal Activity 3,29.15813,19/10/2011,10,205703818,205.703818,83,Released,Paranormal Activity 3,5.9,669
5000000,5,27,242512,en,Ouija,56.30466,24/10/2014,10,103590271,103.590271,89,Released,Ouija,4.9,983
5000000,5,27,10072,en,A Nightmare on Elm Street 3: Dream Warriors,17.304055,27/2/1987,2,44793222,44.793222,96,Released,A Nightmare on Elm Street 3: Dream Warriors,6.5,354
5500000,5.5,35,211954,es,No se Aceptan Devoluciones,9.59729,20/7/2013,7,99067206,99.067206,115,Released,Instructions Not Included,7.5,205
5000000,5,27,82990,en,Paranormal Activity 4,20.326337,17/10/2012,10,142817992,142.817992,95,Released,Paranormal Activity 4,5.2,563
4100000,4.1,18,29912,en,The Robe,4.028875,16/9/1953,9,36000000,36,135,Released,The Robe,6.4,42
5000000,5,35,11843,en,The Return of the Pink Panther,6.470766,21/5/1975,5,41833347,41.833347,113,Released,The Return of the Pink Panther,6.7,137
11000000,11,27,11284,en,Freddy's Dead: The Final Nightmare,16.856231,5/9/1991,9,34872033,34.872033,89,Released,Freddy's Dead: The Final Nightmare,5.1,272
8000000,8,80,504,en,Monster,19.683187,16/11/2003,11,60378584,60.378584,110,Released,Monster,7,485
5000000,5,12,173,en,"20,000 Leagues Under the Sea",9.358197,23/12/1954,12,28200000,28.2,127,Released,"20,000 Leagues Under the Sea",6.8,157
5000000,5,27,227348,en,Paranormal Activity: The Marked Ones,19.984477,1/1/2014,1,86362372,86.362372,84,Released,Paranormal Activity: The Marked Ones,5.2,449
5000000,5,18,1955,en,The Elephant Man,30.271066,2/10/1980,10,26010864,26.010864,124,Released,The Elephant Man,7.9,719
5000000,5,18,152532,en,Dallas Buyers Club,59.454473,7/9/2013,9,55198285,55.198285,117,Released,Dallas Buyers Club,7.9,2886
3300000,3.3,53,243940,en,The Lazarus Effect,20.304235,29/1/2015,1,64110728,64.110728,83,Released,The Lazarus Effect,5.1,505
9000000,9,96,77,en,Memento,60.715151,11/10/2000,10,39723096,39.723096,113,Released,Memento,8.1,4028
5000000,5,27,157547,en,Oculus,35.871248,8/9/2013,9,44030246,44.030246,104,Released,Oculus,6.3,1050
5000000,5,35,2295,en,Clerks II,18.077963,25/5/2006,5,26888376,26.888376,97,Released,Clerks II,6.9,398
5000000,5,18,71,en,Billy Elliot,20.428237,18/5/2000,5,110000000,110,110,Released,Billy Elliot,7.4,750
4600000,4.6,35,147773,en,The Way Way Back,32.14444,6/6/2013,6,23198652,23.198652,103,Released,The Way Way Back,7.1,688
0,0,35,16096,en,House Party 2,3.673566,23/10/1991,10,0,0,94,Released,House Party 2,4.7,21
3500000,3.5,10,24266,en,The Man from Snowy River,3.656491,2/3/1982,3,20659423,20.659423,104,Released,The Man from Snowy River,6.8,37
0,0,16,16508,en,Doug's 1st Movie,1.88484,26/3/1999,3,0,0,77,Released,Doug's 1st Movie,5.4,22
5000000,5,18,2895,en,The Apostle,4.227807,9/10/1997,10,0,0,134,Released,The Apostle,6.1,38
0,0,18,15660,en,Mommie Dearest,3.102862,18/9/1981,9,0,0,129,Released,Mommie Dearest,6.5,54
10000000,10,35,59968,en,Our Idiot Brother,15.688439,26/8/2011,8,17273593,17.273593,90,Released,Our Idiot Brother,5.9,365
5000000,5,28,323677,en,Race,22.9951,19/2/2016,2,24804129,24.804129,134,Released,Race,7.1,478
0,0,18,19848,en,The Players Club,5.769822,8/4/1998,4,0,0,104,Released,The Players Club,6.4,14
5000000,5,27,256274,en,"As Above, So Below",26.510558,14/8/2014,8,40100000,40.1,93,Released,"As Above, So Below",6.1,766
0,0,18,235271,en,Addicted,7.544515,10/10/2014,10,0,0,105,Released,Addicted,5.4,63
0,0,18,45153,en,Eve's Bayou,1.126941,7/9/1997,9,0,0,109,Released,Eve's Bayou,6.1,27
5000000,5,18,284293,en,Still Alice,35.307577,5/12/2014,12,43884652,43.884652,99,Released,Still Alice,7.5,1104
5000000,5,36,24973,en,The Egyptian,4.079111,25/8/1954,8,15000000,15,139,Released,The Egyptian,6,11
5000000,5,28,21610,en,Nighthawks,7.058868,17/3/1981,3,19905359,19.905359,99,Released,Nighthawks,6.4,86
5000000,5,27,10283,en,Friday the 13th Part VIII: Jason Takes Manhattan,12.904615,28/7/1989,7,14000000,14,100,Released,Friday the 13th Part VIII: Jason Takes Manhattan,4.8,191
5000000,5,35,8346,en,My Big Fat Greek Wedding,18.115566,22/2/2002,2,368744044,368.744044,95,Released,My Big Fat Greek Wedding,6.2,671
5000000,5,18,122081,en,Spring Breakers,62.554173,24/1/2013,1,31724284,31.724284,94,Released,Spring Breakers,5,1551
5000000,5,27,10987,en,Halloween: The Curse of Michael Myers,9.483717,29/9/1995,9,15116634,15.116634,88,Released,Halloween: The Curse of Michael Myers,5,170
5000000,5,18,1391,es,Y tu mamá también,16.890285,8/6/2001,6,33616692,33.616692,106,Released,Y Tu Mamá También,7.3,315
4000000,4,27,747,en,Shaun of the Dead,49.12486,9/4/2004,4,30039392,30.039392,99,Released,Shaun of the Dead,7.5,2420
0,0,18,14745,en,The Haunting of Molly Hartley,8.309894,31/10/2008,10,0,0,82,Released,The Haunting of Molly Hartley,4.3,48
5000000,5,18,26748,en,Lone Star,5.960149,21/6/1996,6,13269963,13.269963,135,Released,Lone Star,6.9,77
5000000,5,27,11357,en,Halloween 4: The Return of Michael Myers,9.302349,21/10/1988,10,17768757,17.768757,88,Released,Halloween 4: The Return of Michael Myers,5.9,209
5000000,5,27,24913,en,April Fool's Day,8.190888,27/3/1986,3,0,0,89,Released,April Fool's Day,5.8,73
0,0,35,13776,en,Diner,5.87193,2/4/1982,4,0,0,110,Released,Diner,6.9,83
5000000,5,28,14854,en,Lone Wolf McQuade,8.452666,14/4/1983,4,12232628,12.232628,107,Released,Lone Wolf McQuade,5.5,67
5000000,5,27,50357,en,Apollo 18,17.028252,20/7/2011,7,25562924,25.562924,86,Released,Apollo 18,5,356
5000000,5,35,13090,en,Sunshine Cleaning,19.336367,18/1/2008,1,16174377,16.174377,102,Released,Sunshine Cleaning,6.5,255
5000000,5,28,192141,en,No Escape,38.006982,26/8/2015,8,54418872,54.418872,103,Released,No Escape,6.7,777
0,0,28,16441,en,The Beastmaster,6.377523,20/8/1982,8,14056528,14.056528,118,Released,The Beastmaster,6,97
5000000,5,18,29996,en,Solomon and Sheba,0.835617,25/12/1959,12,12200000,12.2,139,Released,Solomon and Sheba,5.4,8
20000000,20,10,351819,en,Fifty Shades of Black,14.947588,28/1/2016,1,21164799,21.164799,92,Released,Fifty Shades of Black,4.3,331
0,0,18,14834,en,Not Easily Broken,5.1299,9/1/2009,1,0,0,99,Released,Not Easily Broken,6.3,9
4,0.000004,18,22649,en,A Farewell to Arms,1.199451,8/12/1932,12,25,0.000025,89,Released,A Farewell to Arms,6.2,28
0,0,35,378200,en,The Perfect Match,3.810827,11/3/2016,3,0,0,96,Released,The Perfect Match,5.2,42
5500000,5.5,14,20455,en,Digimon: The Movie,3.7387,17/3/2000,3,0,0,82,Released,Digimon: The Movie,6.2,72
0,0,35,13193,en,Saved!,9.85123,21/1/2004,1,0,0,92,Released,Saved!,6.3,147
8000000,8,35,11042,fr,Les Invasions barbares,3.03091,21/5/2003,5,3432342,3.432342,99,Released,The Barbarian Invasions,6.7,77
0,0,28,10786,en,Robin and Marian,3.199904,11/3/1976,3,0,0,106,Released,Robin and Marian,6.6,50
5000000,5,28,12484,en,The Forsaken,2.739307,27/4/2001,4,0,0,90,Released,The Forsaken,4.9,47
5000000,5,28,17339,en,Force 10 from Navarone,5.348446,1/11/1978,11,7230000,7.23,118,Released,Force 10 from Navarone,6.4,91
5000000,5,35,11959,en,UHF,4.070044,21/7/1989,7,0,0,97,Released,UHF,6.7,89
0,0,35,9900,en,Grandma's Boy,9.974681,6/1/2006,1,6538177,6.538177,94,Released,Grandma's Boy,6.6,220
